customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
GOOJ-2591,Female,0,Yes,No,26,Yes,No,No,No,No internet service,Yes,No,Yes,No,Two year,Yes,Electronic check,77.53,1944.25,No
VEPM-2635,Male,0,No,No,6,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,37.42,241.65,Yes
YVDO-9183,Female,0,Yes,No,56,Yes,No,No,No internet service,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,117.69,6209.11,No
DPRE-5952,Male,0,Yes,No,38,No,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,98.94,3415.81,No
LOIG-2367,Female,0,Yes,No,50,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),19.98,1081.35,Yes
VDLR-9708,Female,0,Yes,No,20,Yes,No,DSL,No,No,Yes,Yes,No,No internet service,Two year,No,Mailed check,46.93,1028.45,No
XCZD-9319,Male,0,Yes,Yes,56,Yes,No,No,No internet service,No,Yes,No,No,No,Two year,No,Mailed check,45.41,2379.86,No
ELCL-0160,Male,1,Yes,No,50,Yes,No,DSL,No,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),99.97,4498.68,No
MMBJ-6067,Female,0,Yes,No,16,Yes,Yes,DSL,No internet service,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),58.51,924.53,No
BTGQ-5457,Female,0,No,No,30,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No internet service,No,One year,Yes,Credit card (automatic),49.13,1524.49,No
KKQS-8739,Female,0,Yes,No,13,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),85.9,1208.86,No
YGBQ-0291,Female,1,No,Yes,1,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,101.26,93.55,No
TNON-7445,Male,1,Yes,No,25,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,Yes,No internet service,One year,No,Mailed check,114.05,3095.07,No
MPOE-4659,Female,0,Yes,No,21,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,104.52,2235.49,Yes
BMQA-3158,Female,0,Yes,Yes,27,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.04,2624.73,No
ZZXT-1069,Male,0,Yes,No,5,Yes,No,DSL,No,No internet service,No internet service,No,No,Yes,Month-to-month,No,Mailed check,55.23,297.79,No
SVEU-1839,Female,0,Yes,No,18,Yes,No,DSL,No,Yes,No,No,Yes,No internet service,Two year,Yes,Electronic check,70.25,1333.07,No
ABIW-9163,Male,0,Yes,No,55,Yes,No,Fiber optic,No,No,Yes,No internet service,No,Yes,One year,Yes,Electronic check,73.4,4319.82,No
ZBLT-4325,Female,0,No,Yes,20,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,71.55,1571.42,No
QHLU-7933,Male,0,Yes,No,41,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),115.02,5035.94,Yes
EUFE-4751,Male,0,Yes,Yes,19,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,95.53,1948.58,No
DDEO-5457,Female,0,No,No,43,No,No,Fiber optic,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,24.28,1135.53,Yes
DKSY-2794,Male,0,No,No,30,Yes,No phone service,No,Yes,No internet service,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),78.08,2143.77,Yes
PYCZ-9766,Female,1,No,No,8,Yes,No phone service,DSL,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,90.07,778.38,Yes
NJIL-7255,Male,0,Yes,Yes,49,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,53.23,2536.71,Yes
USYG-3540,Male,0,Yes,No,31,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,No,Electronic check,31.87,991.82,No
RQII-4793,Male,0,No,No,39,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,One year,No,Credit card (automatic),46.8,1920.68,No
QMDW-1158,Female,0,No,No,51,Yes,No phone service,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,35.57,1739.77,No
CGZO-8831,Female,0,Yes,Yes,68,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),76.29,4734.39,No
QVUF-6899,Male,0,No,No,26,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,No,No internet service,Month-to-month,No,Mailed check,60.48,1685.45,No
FFSH-8056,Female,0,Yes,No,1,Yes,No,DSL,No internet service,No,No,No,Yes,No,One year,Yes,Credit card (automatic),117.58,119.08,No
HOLJ-7678,Male,0,No,Yes,0,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),114.14, ,Yes
ZGOO-2807,Male,0,Yes,Yes,7,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.67,690.82,No
VKCI-5610,Female,1,Yes,No,9,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),80.32,661.85,Yes
QCSX-6970,Male,0,No,No,68,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),33.42,2400.45,No
DHZB-6786,Female,0,Yes,No,65,Yes,Yes,DSL,Yes,No,No internet service,Yes,No,No internet service,Month-to-month,No,Electronic check,51.61,3071.94,No
IRQA-3067,Male,0,No,No,40,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),59.76,2213.58,No
CASB-5684,Female,1,Yes,No,47,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,Yes,Month-to-month,No,Electronic check,92.08,4706.38,No
DAKP-5730,Male,0,No,No,47,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),90.58,4094.3,No
NUZU-1598,Male,0,No,Yes,32,Yes,Yes,DSL,No,No,Yes,No,Yes,No internet service,Two year,No,Credit card (automatic),94.09,3086.53,No
NVHZ-2913,Male,0,No,No,68,Yes,No,No,No,No,No internet service,No,Yes,No,Month-to-month,No,Bank transfer (automatic),111.72,8259.51,No
IISM-0033,Male,0,No,No,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),59.21,2699.98,No
PPOZ-5459,Male,1,No,No,63,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),30.87,2122.72,Yes
GGJJ-8571,Female,0,Yes,No,22,Yes,No,No,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.71,2438.34,No
HYTO-4414,Female,0,No,Yes,51,Yes,No phone service,No,No,No,No internet service,Yes,No,No,Two year,Yes,Electronic check,117.45,6336.07,Yes
YDJS-6795,Male,0,Yes,No,42,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,87.58,4009.51,No
FMUK-5819,Male,0,Yes,No,9,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Credit card (automatic),44.79,395.78,No
OSQT-1507,Female,0,No,Yes,0,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),61.55, ,No
ZVIL-5964,Female,0,Yes,Yes,15,Yes,No,No,No internet service,No,No,No internet service,Yes,No,Two year,Yes,Credit card (automatic),58.28,892.19,Yes
NXHZ-8508,Male,0,Yes,No,18,Yes,No phone service,No,No internet service,No,No internet service,No,No internet service,No,One year,Yes,Credit card (automatic),80.13,1559.19,Yes
CYGL-2866,Male,0,Yes,No,4,Yes,Yes,DSL,No,Yes,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),91.81,352.76,No
WRKD-9713,Male,0,No,No,54,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,52.97,2579.24,Yes
JHLS-5177,Male,0,Yes,No,61,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No,Month-to-month,No,Credit card (automatic),108.11,6582.23,Yes
MACB-6637,Male,1,Yes,No,4,Yes,Yes,DSL,No internet service,Yes,No,No internet service,Yes,No internet service,One year,No,Electronic check,70.44,301.51,No
CYUO-1807,Male,0,Yes,No,6,Yes,No,Fiber optic,No,No,Yes,No internet service,No,No internet service,Two year,No,Credit card (automatic),99.22,567.29,No
FADS-6659,Female,0,No,Yes,32,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),105.72,3519.0,Yes
NJXG-3602,Male,0,No,Yes,5,Yes,No,DSL,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Mailed check,103.85,543.82,No
PBGY-4870,Male,0,No,No,5,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,78.62,417.69,No
NKRV-4683,Female,1,No,No,50,Yes,Yes,No,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,40.66,2133.59,Yes
HDCL-1772,Female,1,No,No,11,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,81.56,877.99,No
QFUH-5399,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,No,No internet service,Two year,No,Mailed check,83.41,241.79,Yes
OLKR-7474,Male,0,No,Yes,0,No,Yes,DSL,No internet service,No,No,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),57.21, ,No
VJNP-4297,Female,1,No,No,51,Yes,Yes,DSL,Yes,No,No,No internet service,No internet service,No internet service,One year,No,Mailed check,74.87,3640.09,No
STVR-6494,Male,0,No,No,52,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),72.58,3746.99,No
UROO-9826,Female,0,No,Yes,13,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,18.47,248.73,No
EZZU-3956,Female,1,Yes,No,20,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),80.41,1562.31,No
WKHU-6384,Female,0,No,No,30,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,26.51,859.4,No
CUYM-7045,Male,0,Yes,Yes,40,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),54.36,2260.48,No
ZBVN-8328,Female,0,Yes,No,56,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No internet service,Two year,No,Bank transfer (automatic),63.95,3305.8,No
RLIZ-1926,Female,0,Yes,No,6,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,92.25,570.93,Yes
RPQY-5822,Female,0,Yes,No,60,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,36.57,2087.07,No
ZCRK-5244,Male,0,Yes,No,14,Yes,Yes,No,No,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,112.13,1703.01,No
ZCSQ-5209,Male,0,Yes,No,8,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),24.39,206.67,Yes
PYKQ-4410,Male,0,No,No,59,Yes,No,No,No internet service,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),23.66,1326.04,No
FWKK-8792,Male,0,Yes,No,55,Yes,Yes,DSL,Yes,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,32.7,1678.33,No
YQVN-9198,Male,1,Yes,No,14,Yes,No,No,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),33.97,471.53,No
IHKG-5139,Female,0,No,No,6,Yes,No,DSL,No,Yes,No internet service,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),76.58,496.96,No
WNMV-8459,Female,0,Yes,Yes,23,Yes,No,No,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,96.77,2201.37,Yes
VNHX-5760,Male,0,Yes,Yes,56,Yes,No,Fiber optic,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),89.36,5410.7,No
UKZJ-9498,Female,0,No,No,63,Yes,No,No,No,No,No,Yes,No internet service,No internet service,One year,Yes,Credit card (automatic),36.5,2284.62,Yes
GGZR-7285,Female,1,Yes,No,24,Yes,Yes,DSL,No internet service,Yes,Yes,No,Yes,No internet service,Two year,No,Mailed check,106.53,2360.36,No
IOYG-9714,Male,0,No,No,71,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),34.78,2352.94,Yes
POCA-5818,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,77.88,2377.28,No
HYEM-1995,Male,0,Yes,Yes,53,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,70.05,3409.54,No
GCNP-5570,Female,0,Yes,No,33,Yes,No,No,No,No internet service,No,No,Yes,Yes,Two year,No,Electronic check,78.88,2760.75,No
TOQX-1727,Male,0,Yes,No,27,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),41.8,1069.06,Yes
FQWM-6504,Male,0,Yes,No,0,Yes,Yes,DSL,No internet service,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,74.7, ,No
PQAP-5701,Male,0,No,No,36,Yes,No,No,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),55.15,2139.06,No
OEXT-4942,Female,0,No,No,29,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),86.16,2390.28,Yes
FUOR-9336,Female,0,No,No,24,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,Two year,Yes,Credit card (automatic),61.21,1347.31,No
OWIO-9151,Female,0,Yes,No,59,Yes,No,Fiber optic,No,Yes,No,No internet service,No internet service,No,Two year,Yes,Electronic check,21.51,1391.33,No
YRVX-5243,Male,0,Yes,No,1,Yes,No phone service,DSL,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),58.1,59.99,No
QUJL-4661,Female,0,Yes,No,27,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,24.31,701.7,No
TQME-4396,Male,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),91.63,4026.28,Yes
FJSP-1389,Male,1,Yes,No,27,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,41.94,1227.54,Yes
EAKS-8620,Female,0,No,Yes,23,Yes,Yes,DSL,No internet service,Yes,No,Yes,No,No internet service,Month-to-month,No,Mailed check,36.36,810.32,No
DIPG-4506,Male,0,No,No,71,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),100.78,6656.87,No
LUWU-4247,Female,0,No,No,17,Yes,No,DSL,No,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,74.01,1202.62,No
HBQB-6273,Male,0,No,Yes,19,Yes,Yes,No,No,Yes,No,No,No internet service,No,Two year,No,Bank transfer (automatic),108.0,2216.16,Yes
ZZXR-4500,Male,0,No,No,67,Yes,No,No,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.69,3194.39,No
NIED-0234,Female,1,Yes,No,7,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),41.99,317.82,No
JLEJ-7265,Male,1,No,No,55,Yes,No phone service,Fiber optic,No,No,No,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),44.73,2468.02,No
JJZK-5986,Female,0,No,No,60,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,Yes,Two year,No,Electronic check,117.85,7362.69,No
MKGK-0088,Female,0,No,No,38,Yes,No,DSL,No,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,99.91,4034.44,No
JSOP-7802,Male,0,Yes,Yes,17,Yes,No,Fiber optic,No,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,91.9,1604.54,No
MFOP-3786,Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),35.2,2170.74,No
QPBQ-8397,Male,0,No,No,17,No,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,Two year,Yes,Mailed check,22.14,404.44,No
EEEE-2507,Male,0,Yes,No,41,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,53.47,2242.57,No
MTFR-1707,Male,0,Yes,Yes,52,No,No,DSL,Yes,Yes,No,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),113.02,6127.25,Yes
OZJA-8038,Male,1,No,No,32,Yes,Yes,DSL,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,No,Mailed check,50.94,1594.35,No
AINX-4543,Male,0,Yes,Yes,20,Yes,No,No,No,No,Yes,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),88.01,1611.62,No
PPJN-3977,Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),59.72,4590.79,Yes
ICJO-7211,Male,0,Yes,No,59,Yes,No,Fiber optic,No internet service,No,No,Yes,No,No,One year,Yes,Electronic check,23.34,1489.26,No
IDEB-8625,Male,0,No,No,13,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No,No,Two year,Yes,Credit card (automatic),42.98,540.52,No
WPNL-5995,Male,0,No,No,32,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,108.66,3167.24,No
MOXN-7434,Female,0,No,No,3,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Mailed check,114.89,359.5,Yes
ILZF-2204,Male,0,Yes,No,42,No,Yes,Fiber optic,Yes,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,25.32,1141.01,No
VXKY-6069,Male,0,No,No,1,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),59.11,62.66,No
YTKG-8098,Male,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No,Yes,Two year,Yes,Electronic check,49.05,1970.82,No
DLXC-1772,Female,0,Yes,No,49,Yes,No,Fiber optic,No internet service,No,No internet service,No,No internet service,Yes,Month-to-month,No,Electronic check,30.37,1519.22,No
MPHF-9895,Male,0,No,No,62,Yes,No,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,25.99,1550.33,No
HRQZ-9139,Female,0,No,No,48,Yes,No,No,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),97.99,4843.18,No
IPGI-8875,Female,0,Yes,No,63,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,115.54,6615.64,No
JGRK-0472,Male,0,Yes,Yes,49,Yes,Yes,DSL,Yes,No internet service,No internet service,No,Yes,No internet service,One year,No,Bank transfer (automatic),59.5,3010.84,No
WEZX-5566,Male,0,No,No,9,Yes,Yes,No,No,Yes,No,No internet service,Yes,Yes,One year,No,Electronic check,48.61,402.54,Yes
DZPJ-9757,Male,0,No,Yes,22,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,84.77,1693.26,Yes
GQDG-8148,Female,0,Yes,No,36,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,Yes,One year,No,Mailed check,59.03,2275.88,No
YVWY-9795,Female,0,Yes,Yes,71,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,Two year,No,Mailed check,83.45,5616.28,Yes
VGGB-8398,Female,0,No,No,9,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,98.53,960.12,No
OLJS-4463,Male,0,Yes,No,24,Yes,No,DSL,Yes,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),56.14,1306.31,No
KPMD-0539,Male,0,Yes,No,32,Yes,No phone service,Fiber optic,No internet service,No,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,18.07,545.53,No
ZUYP-3084,Female,0,Yes,No,16,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,75.61,1147.44,No
ZMLW-2398,Female,1,Yes,Yes,23,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),94.21,2363.66,No
JMAL-4796,Female,1,No,No,48,Yes,No,DSL,No internet service,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,72.46,3377.71,Yes
NNTW-0582,Female,1,No,No,29,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,61.24,1846.1,No
TXUU-0510,Male,0,No,Yes,64,Yes,Yes,No,Yes,No,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),110.68,7647.49,No
FEMP-4899,Male,1,Yes,No,27,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No internet service,No internet service,One year,No,Bank transfer (automatic),112.0,3231.98,Yes
MSPQ-7447,Female,0,Yes,Yes,12,No,No phone service,DSL,Yes,No internet service,No,No,Yes,Yes,Two year,No,Electronic check,90.1,1091.03,No
XKBS-9902,Male,0,No,No,56,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),77.95,4800.94,No
LTWY-4019,Female,0,Yes,No,59,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,Yes,Yes,One year,No,Mailed check,36.6,2318.56,No
BYJW-1040,Female,0,Yes,No,9,Yes,No,No,Yes,No,No,No,No,No internet service,Two year,Yes,Electronic check,43.0,398.32,No
YSRM-5249,Male,0,Yes,No,64,Yes,No,DSL,No,Yes,No internet service,No,No,Yes,Two year,Yes,Credit card (automatic),110.94,7067.78,Yes
NHJB-4709,Male,1,No,Yes,6,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.62,643.32,No
JMDU-9212,Male,1,Yes,Yes,59,Yes,Yes,No,No,Yes,No internet service,No,No,Yes,One year,Yes,Bank transfer (automatic),110.77,5919.12,Yes
KUGR-6566,Female,1,Yes,No,62,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.48,5911.62,Yes
IWLF-9765,Female,1,No,No,25,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),98.63,2355.66,No
DPGH-7398,Male,0,No,No,70,Yes,Yes,DSL,No,No,Yes,No internet service,No,No,Month-to-month,No,Mailed check,96.59,7073.34,Yes
CISM-6342,Male,0,No,No,37,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,113.95,4262.27,Yes
BLHW-6707,Male,1,Yes,Yes,53,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Yes,One year,No,Mailed check,86.06,4507.8,Yes
JUXI-1258,Female,0,No,No,44,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),58.48,2405.49,No
NJJH-5423,Female,0,Yes,Yes,57,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),23.84,1400.9,Yes
MWWS-3215,Male,0,No,No,40,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),79.17,3034.47,No
GTEH-8690,Male,1,No,No,44,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,No,One year,Yes,Electronic check,103.79,4928.1,Yes
KCUC-0176,Female,0,No,No,33,Yes,No,DSL,No,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),37.6,1268.93,Yes
MJCT-2378,Male,0,No,No,57,Yes,No phone service,No,No,No,No internet service,No,No internet service,Yes,One year,Yes,Electronic check,76.26,4529.04,No
