gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,avg_monthly_spend
Female,0,0,1,23,1,Yes,DSL,No internet service,Yes,No,Yes,No,No internet service,Month-to-month,0,Mailed check,36.36,810.32,0,1-2 years,35.23
Male,0,0,0,71,1,No,Fiber optic,No internet service,No internet service,No,No,No,Yes,Month-to-month,0,Bank transfer (automatic),100.78,6656.87,0,4+ years,93.76
Female,0,0,0,17,1,No,DSL,No,No,No,No internet service,Yes,No internet service,Month-to-month,1,Mailed check,74.01,1202.62,0,1-2 years,70.74
Male,0,0,1,19,1,Yes,No,No,Yes,No,No,No internet service,No,Two year,0,Bank transfer (automatic),108.0,2216.16,1,1-2 years,116.64
Male,0,0,0,67,1,No,No,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,51.69,3194.39,0,4+ years,47.68
Female,1,1,0,7,1,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,1,Credit card (automatic),41.99,317.82,0,0-1 year,45.4
Male,1,0,0,55,1,No phone service,Fiber optic,No,No,No,No internet service,Yes,No internet service,Two year,1,Credit card (automatic),44.73,2468.02,0,4+ years,44.87
Female,0,0,0,60,1,No,Fiber optic,No,No internet service,No,No internet service,Yes,Yes,Two year,0,Electronic check,117.85,7362.69,0,4+ years,122.71
Female,0,0,0,38,1,No,DSL,No,No,Yes,No internet service,No,No internet service,Month-to-month,1,Electronic check,99.91,4034.44,0,2-4 years,106.17
Male,0,1,1,17,1,No,Fiber optic,No,Yes,No,No internet service,No,Yes,Month-to-month,1,Mailed check,91.9,1604.54,0,1-2 years,94.38
Male,0,1,1,58,1,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,0,Bank transfer (automatic),35.2,2170.74,0,4+ years,37.43
Male,0,0,0,17,0,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,Two year,1,Mailed check,22.14,404.44,0,1-2 years,23.79
Male,0,1,0,41,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Mailed check,53.47,2242.57,0,2-4 years,54.7
Male,0,1,1,52,0,No,DSL,Yes,Yes,No,No internet service,No internet service,Yes,Two year,0,Credit card (automatic),113.02,6127.25,1,4+ years,117.83
Male,1,0,0,32,1,Yes,DSL,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,0,Mailed check,50.94,1594.35,0,2-4 years,49.82
Male,0,1,1,20,1,No,No,No,No,Yes,No,No,No internet service,Month-to-month,0,Bank transfer (automatic),88.01,1611.62,0,1-2 years,80.58
Male,0,1,1,70,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,1,Credit card (automatic),59.72,4590.79,1,4+ years,65.58
Male,0,1,0,59,1,No,Fiber optic,No internet service,No,No,Yes,No,No,One year,1,Electronic check,23.34,1489.26,0,4+ years,25.24
Male,0,0,0,13,1,No,Fiber optic,Yes,Yes,No,No internet service,No,No,Two year,1,Credit card (automatic),42.98,540.52,0,1-2 years,41.58
Male,0,0,0,32,1,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,No,Month-to-month,1,Electronic check,108.66,3167.24,0,2-4 years,98.98
Female,0,0,0,3,1,No,DSL,No,Yes,No,No,Yes,No,Two year,0,Mailed check,114.89,359.5,1,0-1 year,119.83
Male,0,1,0,42,0,Yes,Fiber optic,Yes,Yes,No,No internet service,Yes,No,Month-to-month,1,Mailed check,25.32,1141.01,0,2-4 years,27.17
Male,0,0,0,1,1,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),59.11,62.66,0,0-1 year,62.66
Male,0,1,0,39,1,Yes,Fiber optic,Yes,No,Yes,No internet service,No,Yes,Two year,1,Electronic check,49.05,1970.82,0,2-4 years,50.53
Female,0,1,0,49,1,No,Fiber optic,No internet service,No,No internet service,No,No internet service,Yes,Month-to-month,0,Electronic check,30.37,1519.22,0,4+ years,31.0
Male,0,0,0,62,1,No,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,1,Electronic check,25.99,1550.33,0,4+ years,25.01
Female,0,0,0,48,1,No,No,Yes,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),97.99,4843.18,0,2-4 years,100.9
Female,0,1,0,63,1,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,0,Electronic check,115.54,6615.64,0,4+ years,105.01
Male,0,1,1,49,1,Yes,DSL,Yes,No internet service,No internet service,No,Yes,No internet service,One year,0,Bank transfer (automatic),59.5,3010.84,0,4+ years,61.45
Male,0,0,0,9,1,Yes,No,No,Yes,No,No internet service,Yes,Yes,One year,0,Electronic check,48.61,402.54,1,0-1 year,44.73
Male,0,0,1,22,1,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No,Yes,Month-to-month,0,Electronic check,84.77,1693.26,1,1-2 years,76.97
Female,0,1,0,36,1,No,Fiber optic,Yes,No internet service,No,No,Yes,Yes,One year,0,Mailed check,59.03,2275.88,0,2-4 years,63.22
Female,0,1,1,71,1,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,Two year,0,Mailed check,83.45,5616.28,1,4+ years,79.1
Female,0,0,0,9,1,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,0,Electronic check,98.53,960.12,0,0-1 year,106.68
Male,0,1,0,24,1,No,DSL,Yes,No internet service,Yes,No,Yes,No,Month-to-month,1,Credit card (automatic),56.14,1306.31,0,1-2 years,54.43
Male,0,1,0,32,1,No phone service,Fiber optic,No internet service,No,No,No,Yes,No internet service,Month-to-month,1,Mailed check,18.07,545.53,0,2-4 years,17.05
Female,0,1,0,16,1,Yes,DSL,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,1,Mailed check,75.61,1147.44,0,1-2 years,71.72
Female,1,1,1,23,1,No,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,1,Credit card (automatic),94.21,2363.66,0,1-2 years,102.77
Female,1,0,0,48,1,No,DSL,No internet service,No,No,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,72.46,3377.71,1,2-4 years,70.37
Female,1,0,0,29,1,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,1,Electronic check,61.24,1846.1,0,2-4 years,63.66
Male,0,0,1,64,1,Yes,No,Yes,No,No,No,No internet service,No,Month-to-month,0,Credit card (automatic),110.68,7647.49,0,4+ years,119.49
Male,1,1,0,27,1,Yes,DSL,No internet service,Yes,Yes,Yes,No internet service,No internet service,One year,0,Bank transfer (automatic),112.0,3231.98,1,2-4 years,119.7
Female,0,1,1,12,0,No phone service,DSL,Yes,No internet service,No,No,Yes,Yes,Two year,0,Electronic check,90.1,1091.03,0,0-1 year,90.92
Male,0,0,0,56,1,Yes,Fiber optic,No,No internet service,Yes,No,No,Yes,One year,1,Bank transfer (automatic),77.95,4800.94,0,4+ years,85.73
Female,0,1,0,59,1,No phone service,Fiber optic,No internet service,No internet service,No,No,Yes,Yes,One year,0,Mailed check,36.6,2318.56,0,4+ years,39.3
Female,0,1,0,9,1,No,No,Yes,No,No,No,No,No internet service,Two year,1,Electronic check,43.0,398.32,0,0-1 year,44.26
Male,0,1,0,64,1,No,DSL,No,Yes,No internet service,No,No,Yes,Two year,1,Credit card (automatic),110.94,7067.78,1,4+ years,110.43
Male,1,0,1,6,1,No,Fiber optic,No internet service,Yes,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),99.62,643.32,0,0-1 year,107.22
Male,1,1,1,59,1,Yes,No,No,Yes,No internet service,No,No,Yes,One year,1,Bank transfer (automatic),110.77,5919.12,1,4+ years,100.32
Female,1,1,0,62,1,No,Fiber optic,No,No internet service,Yes,No,Yes,No,Month-to-month,1,Credit card (automatic),90.48,5911.62,1,4+ years,95.35
Female,1,0,0,25,1,Yes,DSL,Yes,No internet service,No internet service,Yes,No,No internet service,One year,1,Bank transfer (automatic),98.63,2355.66,0,2-4 years,94.23
Male,0,0,0,70,1,Yes,DSL,No,No,Yes,No internet service,No,No,Month-to-month,0,Mailed check,96.59,7073.34,1,4+ years,101.05
Male,0,0,0,37,1,No,Fiber optic,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,1,Mailed check,113.95,4262.27,1,2-4 years,115.2
Male,1,1,1,53,1,No,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Yes,One year,0,Mailed check,86.06,4507.8,1,4+ years,85.05
Female,0,0,0,44,1,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,1,Credit card (automatic),58.48,2405.49,0,2-4 years,54.67
Female,0,1,1,57,1,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,0,Credit card (automatic),23.84,1400.9,1,4+ years,24.58
Male,0,0,0,40,1,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,1,Credit card (automatic),79.17,3034.47,0,2-4 years,75.86
Male,1,0,0,44,1,Yes,Fiber optic,No internet service,No,No,Yes,No,No,One year,1,Electronic check,103.79,4928.1,1,2-4 years,112.0
Female,0,0,0,33,1,No,DSL,No,No,Yes,No internet service,Yes,Yes,Month-to-month,0,Credit card (automatic),37.6,1268.93,1,2-4 years,38.45
Male,0,0,0,57,1,No phone service,No,No,No,No internet service,No,No internet service,Yes,One year,1,Electronic check,76.26,4529.04,0,4+ years,79.46
Female,0,1,0,9,1,No,DSL,No,No,Yes,No,No internet service,Yes,Month-to-month,1,Mailed check,26.27,250.15,0,0-1 year,27.79
Male,0,1,0,16,1,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,78.75,1196.47,0,1-2 years,74.78
Female,0,1,0,60,1,No,Fiber optic,Yes,Yes,No,Yes,No internet service,Yes,Two year,0,Mailed check,117.17,6818.47,0,4+ years,113.64
Female,0,0,0,10,1,No,DSL,Yes,Yes,No internet service,Yes,No,No internet service,Two year,0,Electronic check,46.36,456.15,0,0-1 year,45.61
Male,0,1,0,16,1,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No,Month-to-month,1,Credit card (automatic),38.07,663.8,0,1-2 years,41.49
Male,0,0,0,14,1,Yes,Fiber optic,No internet service,No,Yes,No internet service,No internet service,Yes,Month-to-month,0,Bank transfer (automatic),92.45,1214.64,1,1-2 years,86.76
Female,1,0,0,3,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,0,Electronic check,73.19,214.4,0,0-1 year,71.47
Male,0,1,1,52,1,No,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No,One year,0,Mailed check,67.34,3301.13,0,4+ years,63.48
Male,0,0,1,46,0,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,1,Credit card (automatic),91.97,4392.23,0,2-4 years,95.48
Male,0,0,1,45,1,Yes,No,No,No,Yes,No,No internet service,No,Month-to-month,0,Bank transfer (automatic),77.3,3698.81,0,2-4 years,82.2
Female,0,0,0,28,1,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,1,Bank transfer (automatic),110.85,3043.41,0,2-4 years,108.69
Female,0,0,0,30,1,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,1,Mailed check,56.52,1764.8,1,2-4 years,58.83
Female,0,0,0,47,1,No,No,No,No,No internet service,Yes,No,Yes,Month-to-month,0,Mailed check,48.05,2099.77,1,2-4 years,44.68
Male,0,1,0,55,1,No,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,One year,0,Credit card (automatic),89.06,4567.28,0,4+ years,83.04
Female,0,1,0,64,1,No,DSL,No,Yes,Yes,No internet service,No,Yes,Month-to-month,1,Bank transfer (automatic),101.1,7050.37,1,4+ years,110.16
Male,1,0,1,2,0,No phone service,No,No,No internet service,No internet service,Yes,Yes,No internet service,One year,1,Credit card (automatic),35.56,70.69,0,0-1 year,35.34
Male,0,0,0,3,1,Yes,No,Yes,No internet service,No internet service,No,No,Yes,One year,1,Bank transfer (automatic),104.11,289.83,0,0-1 year,96.61
Female,0,1,0,18,1,No,Fiber optic,No,No,No,Yes,Yes,No internet service,Two year,0,Bank transfer (automatic),73.15,1190.06,0,1-2 years,66.11
Female,0,0,0,40,1,Yes,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,1,Credit card (automatic),78.18,3433.67,0,2-4 years,85.84
Female,0,1,0,21,0,No,Fiber optic,Yes,No internet service,No internet service,No,No,No internet service,Month-to-month,0,Credit card (automatic),65.12,1365.32,0,1-2 years,65.02
Male,0,1,0,71,1,No,Fiber optic,Yes,No internet service,No internet service,No,No,No,One year,1,Electronic check,41.51,3012.32,0,4+ years,42.43
Male,0,0,0,24,1,Yes,Fiber optic,Yes,No,No,No,No internet service,Yes,Two year,1,Electronic check,105.46,2415.08,0,1-2 years,100.63
Female,0,0,1,3,1,No,DSL,Yes,No,Yes,No,No internet service,Yes,One year,0,Mailed check,112.9,361.0,0,0-1 year,120.33
Male,0,0,1,52,1,No,Fiber optic,No,Yes,No,No,No internet service,No internet service,Month-to-month,0,Mailed check,81.48,4363.68,0,4+ years,83.92
Female,0,1,0,50,1,No,Fiber optic,No,Yes,No internet service,No,No,Yes,Two year,0,Electronic check,40.95,1883.62,1,4+ years,37.67
Female,0,1,0,4,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,0,Mailed check,102.31,404.29,0,0-1 year,101.07
Female,1,0,0,49,1,No,DSL,No,No internet service,No,Yes,No internet service,No internet service,Month-to-month,1,Mailed check,45.96,2216.72,0,4+ years,45.24
Male,1,0,0,49,1,No,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,Month-to-month,1,Credit card (automatic),31.66,1421.14,1,4+ years,29.0
Female,1,1,1,58,1,No,DSL,No,Yes,No internet service,Yes,Yes,Yes,One year,0,Electronic check,65.73,3931.02,0,4+ years,67.78
Female,0,1,0,20,1,No,Fiber optic,No internet service,No,No,Yes,No,Yes,Two year,1,Bank transfer (automatic),91.4,1681.97,0,1-2 years,84.1
Female,0,1,0,22,1,Yes,No,No,No internet service,Yes,Yes,Yes,No,Two year,1,Credit card (automatic),46.7,927.77,0,1-2 years,42.17
Female,0,1,1,2,0,No,No,No,Yes,No,No,No internet service,No internet service,Month-to-month,1,Electronic check,24.01,43.48,0,0-1 year,21.74
Male,1,0,0,49,1,Yes,Fiber optic,No,Yes,Yes,No internet service,No,Yes,Month-to-month,0,Mailed check,111.55,5696.95,0,4+ years,116.26
Male,0,1,0,53,1,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No,Yes,Month-to-month,0,Bank transfer (automatic),27.77,1509.5,0,4+ years,28.48
Male,0,0,0,15,1,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,0,Mailed check,36.41,517.66,0,1-2 years,34.51
Male,0,1,0,5,1,No,Fiber optic,No,No internet service,No internet service,No,No internet service,Yes,Two year,1,Electronic check,98.81,538.92,1,0-1 year,107.78
Male,0,1,1,40,1,No,DSL,No,Yes,Yes,Yes,No internet service,Yes,Month-to-month,1,Mailed check,82.08,3066.11,0,2-4 years,76.65
Male,0,1,0,53,1,Yes,No,No,Yes,Yes,No,No,No internet service,Month-to-month,1,Electronic check,45.85,2594.65,0,4+ years,48.96
Male,0,1,0,9,1,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,Yes,Two year,1,Credit card (automatic),100.71,929.65,0,0-1 year,103.29
Female,0,0,1,28,1,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,1,Mailed check,59.37,1537.97,1,2-4 years,54.93
Female,0,0,0,58,1,Yes,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,1,Mailed check,19.13,1039.05,0,4+ years,17.91
Male,0,0,0,45,1,Yes,Fiber optic,No,No internet service,Yes,No,Yes,No,Month-to-month,1,Credit card (automatic),46.79,2243.76,0,2-4 years,49.86
Female,0,1,0,11,1,Yes,Fiber optic,No,No,No,Yes,No,No internet service,Month-to-month,1,Credit card (automatic),65.03,657.5,0,0-1 year,59.77
Male,0,0,0,28,1,Yes,DSL,No internet service,No,No,Yes,No,Yes,Month-to-month,1,Mailed check,77.15,2321.27,0,2-4 years,82.9
Male,0,0,1,71,0,No,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,94.76,6500.49,1,4+ years,91.56
Female,0,0,1,48,1,No,DSL,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),33.46,1686.19,0,2-4 years,35.13
Female,1,0,0,39,1,No,DSL,No internet service,Yes,No internet service,No internet service,No,No,Month-to-month,1,Bank transfer (automatic),95.51,3790.14,0,2-4 years,97.18
Female,0,1,0,42,1,No,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,1,Mailed check,66.48,2548.34,0,2-4 years,60.67
Female,0,1,0,6,1,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,No,One year,0,Mailed check,21.66,123.33,1,0-1 year,20.56
Male,0,1,0,11,1,No,No,Yes,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,1,Credit card (automatic),64.91,776.7,0,0-1 year,70.61
Female,0,1,0,12,1,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,One year,0,Electronic check,43.8,475.52,1,0-1 year,39.63
Male,0,0,1,60,0,No,DSL,No,No,Yes,No internet service,Yes,No,One year,1,Electronic check,41.82,2620.59,0,4+ years,43.68
Male,0,1,1,46,1,No,DSL,No internet service,No internet service,Yes,No,Yes,No,One year,0,Bank transfer (automatic),51.85,2398.93,0,2-4 years,52.15
Female,0,1,1,18,0,Yes,Fiber optic,No,No,No,No internet service,No internet service,No,Two year,1,Electronic check,75.32,1308.42,0,1-2 years,72.69
Female,0,1,0,2,1,Yes,No,No internet service,No,No,No internet service,No,Yes,Month-to-month,0,Bank transfer (automatic),77.16,166.53,0,0-1 year,83.26
Female,1,0,1,71,0,No,No,No internet service,No internet service,No internet service,No,No,Yes,Month-to-month,1,Electronic check,110.72,7786.66,0,4+ years,109.67
Male,0,1,0,39,1,No,Fiber optic,Yes,No,No internet service,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),109.13,3880.98,0,2-4 years,99.51
Male,0,1,0,11,1,No phone service,No,Yes,No,Yes,Yes,No,No,One year,1,Electronic check,75.29,814.5,0,0-1 year,74.05
Female,0,1,0,30,1,No,DSL,No,Yes,No internet service,No,No internet service,No,Month-to-month,1,Mailed check,28.42,866.0,0,2-4 years,28.87
Female,0,1,0,34,1,Yes,Fiber optic,No internet service,Yes,No,No,No,No internet service,Two year,1,Electronic check,28.4,992.61,1,2-4 years,29.19
Male,0,0,0,65,1,Yes,DSL,No internet service,No,Yes,No,No,No,Month-to-month,1,Electronic check,25.13,1592.7,0,4+ years,24.5
Female,0,0,0,26,0,No,No,No,No internet service,No internet service,Yes,No,No,Two year,1,Bank transfer (automatic),67.78,1665.41,1,2-4 years,64.05
Female,0,0,0,2,1,Yes,DSL,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,0,Electronic check,64.84,138.75,0,0-1 year,69.38
Female,0,1,0,47,1,No,No,No,No,No,No internet service,No,No,Month-to-month,1,Electronic check,46.47,2113.83,1,2-4 years,44.98
Female,0,1,0,20,1,Yes,Fiber optic,No internet service,No,No,No,No,Yes,Month-to-month,0,Electronic check,99.86,2091.86,0,1-2 years,104.59
Female,0,0,0,51,1,Yes,No,Yes,No internet service,No,Yes,Yes,No,Month-to-month,0,Credit card (automatic),35.7,1964.77,0,4+ years,38.52
Female,0,1,1,6,1,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,0,Electronic check,103.96,624.95,1,0-1 year,104.16
Female,0,0,0,50,0,No,Fiber optic,No,No,Yes,No,Yes,No internet service,One year,0,Credit card (automatic),18.57,982.88,0,4+ years,19.66
Male,0,0,0,44,1,No,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),83.24,3782.01,0,2-4 years,85.95
Female,0,1,1,45,0,Yes,No,No,No,No,No,No,Yes,Two year,1,Electronic check,102.74,4973.61,0,2-4 years,110.52
Female,0,0,0,32,1,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,1,Mailed check,102.19,3215.3,1,2-4 years,100.48
Male,0,0,0,35,1,No,No,Yes,Yes,No,No internet service,No,Yes,Month-to-month,1,Electronic check,67.02,2271.51,0,2-4 years,64.9
Male,0,1,0,16,1,No,No,No internet service,Yes,Yes,No,No,No,Two year,0,Bank transfer (automatic),49.72,732.6,0,1-2 years,45.79
Female,0,1,1,5,1,No,DSL,No,Yes,No,No,No,Yes,Two year,1,Credit card (automatic),61.3,317.26,0,0-1 year,63.45
Male,0,1,1,20,1,No phone service,No,Yes,No,Yes,Yes,No,No,One year,1,Mailed check,75.96,1395.62,1,1-2 years,69.78
Female,0,0,1,37,1,Yes,DSL,No,No,Yes,No,No,Yes,Two year,0,Mailed check,117.28,4239.71,0,2-4 years,114.59
Male,0,1,1,33,1,Yes,No,Yes,No,Yes,No,No,Yes,Two year,1,Electronic check,114.6,4015.45,1,2-4 years,121.68
Male,0,1,0,48,1,No,DSL,No internet service,No internet service,No internet service,Yes,Yes,Yes,Two year,1,Mailed check,102.1,4555.0,0,2-4 years,94.9
Male,0,1,1,60,1,Yes,Fiber optic,No internet service,Yes,No,No internet service,No,Yes,Two year,1,Mailed check,90.46,5583.2,0,4+ years,93.05
Female,0,1,0,57,1,No,No,No,Yes,No internet service,No,No internet service,Yes,One year,1,Bank transfer (automatic),19.63,1152.43,0,4+ years,20.22
Male,0,1,0,11,0,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),52.19,594.7,0,0-1 year,54.06
Female,0,1,1,17,1,Yes,DSL,No internet service,Yes,No internet service,No,Yes,Yes,Month-to-month,0,Credit card (automatic),33.34,557.45,0,1-2 years,32.79
Female,0,1,1,61,1,Yes,Fiber optic,No,No,No,No internet service,No internet service,Yes,One year,1,Electronic check,116.9,7248.56,1,4+ years,118.83
Male,0,1,0,5,1,No,Fiber optic,No,No,No,No,No,Yes,Two year,1,Electronic check,71.54,335.44,0,0-1 year,67.09
Male,0,1,0,47,1,Yes,DSL,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,1,Credit card (automatic),57.75,2544.09,0,2-4 years,54.13
Female,0,1,1,10,1,No,Fiber optic,No,No internet service,No,No,No internet service,No,One year,0,Credit card (automatic),34.99,377.75,1,0-1 year,37.78
Female,0,0,0,32,0,No,No,No,Yes,Yes,No,No internet service,No,Month-to-month,1,Mailed check,100.05,2904.61,0,2-4 years,90.77
Female,1,0,0,20,1,No,No,No,No,No internet service,No,Yes,Yes,Month-to-month,1,Credit card (automatic),116.81,2118.85,0,1-2 years,105.94
Male,0,0,1,23,0,No,Fiber optic,No,Yes,No,No,No internet service,No internet service,Month-to-month,0,Electronic check,76.57,1597.83,0,1-2 years,69.47
Female,0,0,0,54,1,No phone service,DSL,No,No,No,Yes,Yes,Yes,Two year,1,Credit card (automatic),39.24,2037.24,0,4+ years,37.73
